Date,Time,Job ID,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Number,Tool Wear (%),Part Status,Defect Type,Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Operator ID,Machine Status
2025-05-13,19:44:49,J1332,104,1469,73.89,7087,440,10,52.5,OK,None,2.73,41,2.32,OP2,Running
2025-05-13,19:45:22,J1332,59,1470,81.57,3033,598,9,55.0,NG,Burr,4.24,59,0.46,OP2,Running
2025-05-13,19:46:09,J1332,61,1471,79.05,3931,839,1,57.5,OK,None,2.96,50,2.19,OP1,Running
2025-05-13,19:46:33,J1332,59,1472,73.54,4285,450,1,60.0,OK,None,3.46,40,1.34,OP3,Running
2025-05-13,19:47:25,J1333,132,1473,74.17,6760,1004,6,62.5,OK,None,1.31,41,2.11,OP1,Running
2025-05-13,19:47:52,J1333,56,1474,88.25,6278,471,4,65.0,OK,None,1.97,53,0.24,OP3,Running
2025-05-13,19:48:45,J1333,66,1475,80.22,5639,312,4,67.5,OK,None,2.45,43,2.08,OP3,Running
2025-05-13,19:49:22,J1333,85,1476,85.41,5136,1157,9,70.0,OK,None,1.19,37,1.02,OP3,Running
2025-05-13,19:49:46,J1333,80,1477,80.59,3877,623,2,72.5,OK,None,3.16,45,0.94,OP1,Running
2025-05-13,19:50:34,J1334,101,1478,93.47,3000,686,5,75.0,OK,None,1.41,53,0.38,OP1,Running
2025-05-13,19:51:15,J1334,121,1479,88.45,6293,699,10,77.5,OK,None,1.69,45,2.4,OP2,Running
2025-05-13,19:51:35,J1334,51,1479,77.5,5551,621,9,80.0,None,None,4.36,35,0.66,OP2,Idle
2025-05-13,19:52:06,J1334,65,1480,91.29,4784,493,10,82.5,OK,None,0.98,54,2.16,OP3,Running
2025-05-13,19:52:57,J1334,119,1481,69.16,4402,986,8,85.0,NG,Misalignment,4.49,55,0.72,OP3,Running
2025-05-13,19:53:51,J1335,140,1482,83.51,7299,439,5,87.5,OK,None,4.07,51,1.04,OP1,Running
2025-05-13,19:54:28,J1335,58,1483,71.42,6575,1073,10,90.0,OK,None,4.73,56,1.51,OP3,Running
2025-05-13,19:54:51,J1335,83,1484,89.19,6064,369,10,92.5,OK,None,3.75,55,1.9,OP2,Running
2025-05-13,19:55:29,J1335,149,1485,89.98,3942,782,7,95.0,OK,None,2.57,40,1.78,OP1,Running
2025-05-13,19:56:16,J1335,83,1486,80.73,3119,1089,3,97.5,OK,None,2.22,63,0.75,OP1,Running
2025-05-13,19:56:59,J1336,86,1487,65.2,5035,866,9,0.0,OK,None,1.66,40,0.98,OP1,Running
2025-05-13,19:57:37,J1336,64,1488,72.12,3359,586,9,2.5,OK,None,4.27,49,0.42,OP3,Running
2025-05-13,19:58:01,J1336,117,1489,74.65,5311,304,4,5.0,OK,None,4.6,52,0.38,OP2,Running
2025-05-14,18:00:02,J1336,151,1490,90.9,4455,1094,1,7.5,OK,None,2.62,56,1.19,OP3,Running
2025-05-14,18:00:59,J1336,58,1491,83.25,3964,416,9,10.0,OK,None,4.54,43,2.48,OP2,Running
2025-05-14,18:01:43,J1337,53,1492,74.3,6901,555,6,12.5,OK,None,2.8,39,2.07,OP3,Running
2025-05-14,18:01:54,J1337,143,1493,69.62,4140,686,7,15.0,OK,None,0.79,47,1.09,OP1,Running
2025-05-14,18:02:39,J1337,128,1494,91.38,3404,367,8,17.5,OK,None,4.95,37,0.49,OP1,Running
2025-05-14,18:03:25,J1337,54,1495,68.83,3226,927,7,20.0,OK,None,0.71,38,2.38,OP2,Running
2025-05-14,18:04:00,J1337,70,1496,88.65,6997,690,6,22.5,OK,None,1.79,56,1.47,OP1,Running
2025-05-14,18:04:40,J1338,131,1497,69.4,3605,360,8,25.0,OK,None,1.08,56,1.5,OP2,Running
2025-05-14,18:05:26,J1338,128,1498,94.3,4129,359,7,27.5,OK,None,4.48,64,2.27,OP2,Running
2025-05-14,18:06:02,J1338,109,1499,73.5,3097,1060,10,30.0,OK,None,2.43,62,1.95,OP1,Running
2025-05-14,18:06:30,J1338,135,1500,89.0,4773,966,3,32.5,OK,None,3.9,35,1.34,OP2,Running
2025-05-14,18:07:09,J1338,153,1501,71.75,7190,1134,6,35.0,OK,None,4.86,58,0.68,OP2,Running
2025-05-14,18:07:52,J1339,85,1502,91.1,6985,315,5,37.5,OK,None,1.31,62,2.16,OP1,Running
2025-05-14,18:08:25,J1339,68,1503,85.62,6996,940,10,40.0,OK,None,2.22,48,1.36,OP2,Running
2025-05-14,18:09:16,J1339,149,1504,73.52,7363,1024,7,42.5,OK,None,3.9,37,0.7,OP3,Running
2025-05-14,18:09:32,J1339,134,1505,75.97,4266,421,10,45.0,OK,None,1.9,38,0.21,OP1,Running
2025-05-14,18:10:18,J1339,118,1506,89.54,5315,864,8,47.5,OK,None,0.77,50,0.61,OP3,Running
2025-05-14,18:10:59,J1340,60,1507,90.2,3219,466,4,50.0,NG,Undercut,4.69,60,0.22,OP1,Running
2025-05-14,18:11:26,J1340,134,1508,65.26,5688,1084,3,52.5,OK,None,4.92,41,2.18,OP1,Running
2025-05-14,18:12:06,J1340,132,1509,78.9,3849,937,9,55.0,OK,None,1.22,37,0.61,OP1,Running
2025-05-14,18:12:40,J1340,91,1510,79.6,7088,1096,1,57.5,OK,None,3.43,62,1.63,OP1,Running
2025-05-14,18:13:20,J1340,76,1511,73.74,5042,579,1,60.0,OK,None,3.13,36,1.72,OP2,Running
2025-05-14,18:14:24,J1341,159,1512,75.89,5461,668,5,62.5,OK,None,1.01,49,1.28,OP2,Running
2025-05-14,18:14:48,J1341,88,1513,78.59,4854,928,9,65.0,OK,None,1.52,48,2.49,OP2,Running
2025-05-14,18:15:41,J1341,86,1514,76.04,4767,933,8,67.5,OK,None,3.91,64,0.2,OP2,Running
2025-05-14,18:16:14,J1341,126,1515,68.71,5749,335,9,70.0,NG,Burr,2.19,36,1.29,OP3,Running
2025-05-14,18:16:43,J1341,118,1516,74.69,6862,781,5,72.5,OK,None,2.8,45,1.2,OP3,Running
2025-05-14,18:17:10,J1342,91,1517,71.06,6864,511,10,75.0,OK,None,1.47,37,2.2,OP3,Running
2025-05-14,18:17:55,J1342,127,1518,69.83,3292,1091,2,77.5,OK,None,3.17,55,0.61,OP3,Running
2025-05-14,18:18:50,J1342,81,1519,82.14,6863,949,1,80.0,NG,Misalignment,3.18,58,0.23,OP2,Running
2025-05-14,18:19:13,J1342,152,1520,66.25,4782,1174,10,82.5,OK,None,1.24,58,2.2,OP3,Running
2025-05-14,18:19:44,J1342,132,1521,66.18,3220,354,6,85.0,OK,None,3.3,64,2.34,OP1,Running
2025-05-14,18:20:39,J1343,159,1522,72.62,4367,471,4,87.5,OK,None,0.53,38,1.03,OP3,Running
2025-05-14,18:20:54,J1343,92,1523,85.71,3857,347,9,90.0,OK,None,4.64,50,0.61,OP3,Running
2025-05-14,18:21:39,J1343,116,1524,75.28,4185,809,3,92.5,OK,None,4.69,51,1.5,OP1,Running
2025-05-14,18:22:13,J1343,134,1524,83.92,5583,1116,2,95.0,None,None,2.77,48,1.83,OP1,Breakdown
2025-05-14,18:23:03,J1343,87,1525,76.77,3945,956,10,97.5,OK,None,2.79,39,2.08,OP3,Running
2025-05-14,18:23:36,J1344,101,1526,66.28,3329,387,1,0.0,OK,None,1.23,49,1.82,OP3,Running
2025-05-14,18:24:31,J1344,74,1527,85.19,6883,635,2,2.5,OK,None,2.18,40,1.33,OP3,Running
2025-05-14,18:25:07,J1344,112,1528,81.43,5186,936,4,5.0,OK,None,3.64,64,1.03,OP2,Running
2025-05-14,18:25:43,J1344,146,1529,77.63,4150,1034,9,7.5,OK,None,2.07,50,2.18,OP3,Running
2025-05-14,18:26:04,J1344,76,1530,85.05,7256,816,7,10.0,OK,None,1.98,48,1.82,OP1,Running
2025-05-14,18:26:50,J1345,151,1531,70.54,4604,750,1,12.5,OK,None,4.54,53,0.26,OP3,Running
2025-05-14,18:27:20,J1345,97,1532,73.9,5352,594,1,15.0,OK,None,3.2,60,0.68,OP2,Running
2025-05-14,18:28:12,J1345,96,1533,74.89,7346,1088,1,17.5,OK,None,4.11,56,1.56,OP1,Running
2025-05-14,18:28:39,J1345,86,1534,89.67,7427,1075,10,20.0,OK,None,0.59,45,1.03,OP3,Running
2025-05-14,18:29:22,J1345,152,1535,75.37,5170,431,7,22.5,OK,None,0.89,36,0.55,OP2,Running
2025-05-14,18:29:54,J1346,141,1536,74.22,7497,443,3,25.0,OK,None,1.49,48,1.84,OP1,Running
2025-05-14,18:30:42,J1346,75,1537,89.53,7077,466,3,27.5,OK,None,4.56,53,0.5,OP1,Running
2025-05-14,18:31:20,J1346,47,1538,93.77,5679,1047,8,30.0,OK,None,4.11,56,2.48,OP2,Running
2025-05-14,18:31:47,J1346,47,1538,88.09,6059,951,10,32.5,None,None,1.18,40,1.28,OP2,Breakdown
2025-05-14,18:32:21,J1346,113,1539,66.25,3338,1161,3,35.0,OK,None,0.51,43,1.82,OP2,Running
2025-05-14,18:33:01,J1347,85,1540,87.42,6918,1172,8,37.5,OK,None,2.64,48,1.95,OP2,Running
2025-05-14,18:33:55,J1347,93,1541,77.15,7088,585,10,40.0,OK,None,4.49,36,0.6,OP2,Running
2025-05-14,18:34:16,J1347,127,1542,89.75,4836,855,7,42.5,OK,None,1.67,61,0.6,OP2,Running
2025-05-14,18:35:07,J1347,103,1543,81.81,3546,1185,8,45.0,OK,None,4.13,40,1.99,OP2,Running
2025-05-14,18:35:56,J1347,157,1544,80.8,5743,1107,9,47.5,OK,None,1.34,48,0.81,OP1,Running
2025-05-14,18:36:25,J1348,84,1545,67.56,6800,719,3,50.0,OK,None,3.13,61,0.92,OP3,Running
2025-05-14,18:36:52,J1348,118,1546,67.71,6975,946,5,52.5,OK,None,3.06,64,0.78,OP1,Running
2025-05-14,18:37:38,J1348,83,1547,69.91,7234,652,5,55.0,OK,None,4.11,36,1.3,OP3,Running
2025-05-14,18:38:04,J1348,129,1548,78.04,6701,1001,6,57.5,OK,None,2.24,63,0.77,OP2,Running
2025-05-14,18:38:42,J1348,121,1549,78.87,3777,318,7,60.0,OK,None,2.79,45,1.51,OP2,Running
2025-05-14,18:39:46,J1349,88,1550,81.36,5110,1024,9,62.5,OK,None,2.11,46,0.3,OP2,Running
2025-05-14,18:40:19,J1349,46,1551,77.97,6071,497,3,65.0,OK,None,4.09,41,1.51,OP2,Running
2025-05-14,18:40:49,J1349,61,1552,68.58,7253,1069,10,67.5,OK,None,1.54,36,1.15,OP3,Running
2025-05-14,18:41:40,J1349,88,1552,78.59,4907,639,9,70.0,None,None,4.72,48,0.84,OP2,Idle
2025-05-14,18:42:16,J1349,151,1553,79.86,3370,908,10,72.5,OK,None,1.24,44,0.48,OP2,Running
2025-05-14,18:42:28,J1350,132,1554,69.36,5264,635,9,75.0,OK,None,1.69,50,1.27,OP2,Running
2025-05-14,18:43:31,J1350,133,1555,72.97,6621,761,7,77.5,OK,None,0.9,44,1.96,OP3,Running
2025-05-14,18:43:44,J1350,50,1556,84.72,6825,850,7,80.0,OK,None,3.44,36,0.26,OP3,Running
2025-05-14,18:44:39,J1350,63,1557,65.11,5591,950,9,82.5,OK,None,3.27,41,1.26,OP2,Running
2025-05-14,18:45:07,J1350,71,1557,86.12,4028,570,6,85.0,None,None,4.39,40,1.05,OP2,Breakdown
2025-05-14,18:45:36,J1351,127,1558,88.41,4302,591,10,87.5,OK,None,3.04,55,0.4,OP2,Running
2025-05-14,18:46:14,J1351,116,1559,77.11,3850,1143,1,90.0,OK,None,2.81,62,1.12,OP3,Running
2025-05-14,18:47:14,J1351,57,1560,76.17,6899,1088,4,92.5,OK,None,1.25,35,1.24,OP2,Running
2025-05-14,18:47:37,J1351,115,1560,82.05,4061,660,4,95.0,None,None,0.86,61,0.97,OP3,Breakdown
2025-05-14,18:48:26,J1351,45,1561,65.42,3080,1153,1,97.5,OK,None,1.45,47,1.51,OP1,Running
2025-05-14,18:49:14,J1352,155,1562,86.39,6693,375,4,0.0,OK,None,4.69,45,0.46,OP2,Running
2025-05-14,18:49:51,J1352,158,1563,78.46,5637,1026,2,2.5,OK,None,3.75,35,0.7,OP3,Running
2025-05-14,18:50:18,J1352,118,1564,89.53,4437,378,6,5.0,OK,None,3.53,57,2.13,OP1,Running
2025-05-14,18:50:54,J1352,120,1564,87.34,3161,919,6,7.5,None,None,4.51,40,1.3,OP1,Idle
2025-05-14,18:51:40,J1352,96,1564,82.27,5654,891,6,10.0,None,None,4.03,59,0.54,OP3,Idle
2025-05-14,18:52:05,J1353,68,1565,91.04,5917,1102,4,12.5,OK,None,4.27,49,2.3,OP1,Running
2025-05-14,18:53:04,J1353,107,1566,65.45,5591,977,1,15.0,OK,None,1.02,42,1.34,OP3,Running
2025-05-14,18:53:23,J1353,140,1567,72.09,6528,324,3,17.5,OK,None,2.73,36,1.47,OP2,Running
2025-05-14,18:54:11,J1353,75,1568,78.5,6388,774,10,20.0,OK,None,4.8,52,2.32,OP3,Running
2025-05-14,18:54:50,J1353,88,1569,82.07,7220,376,4,22.5,OK,None,3.61,57,2.12,OP3,Running
2025-05-14,18:55:30,J1354,123,1570,86.25,3562,1168,4,25.0,OK,None,4.89,36,1.37,OP1,Running
2025-05-14,18:56:11,J1354,108,1571,87.2,6796,1114,6,27.5,OK,None,4.68,63,0.95,OP1,Running
2025-05-14,18:56:47,J1354,120,1572,73.27,6816,627,2,30.0,OK,None,3.64,43,1.48,OP3,Running
2025-05-14,18:57:14,J1354,137,1572,79.57,4801,789,1,32.5,None,None,1.83,53,2.19,OP1,Idle
2025-05-14,18:57:43,J1354,47,1573,86.81,3783,997,2,35.0,OK,None,2.82,56,2.01,OP1,Running
2025-05-14,18:58:30,J1355,91,1574,71.19,4322,1072,10,37.5,NG,Undercut,4.51,53,1.79,OP3,Running
2025-05-14,18:59:02,J1355,79,1575,72.41,5310,545,3,40.0,OK,None,4.05,56,1.01,OP3,Running
2025-05-14,18:59:35,J1355,119,1576,69.56,5146,935,1,42.5,OK,None,0.51,63,1.13,OP1,Running
2025-05-14,19:00:35,J1355,91,1577,68.78,4507,1140,3,45.0,OK,None,3.73,48,1.81,OP3,Running
2025-05-14,19:01:12,J1355,50,1578,91.86,4898,663,5,47.5,OK,None,3.16,44,2.24,OP3,Running
2025-05-14,19:01:49,J1356,110,1579,94.08,5530,408,1,50.0,OK,None,3.48,38,0.93,OP2,Running
2025-05-14,19:02:10,J1356,119,1580,66.75,5902,468,10,52.5,OK,None,4.1,58,2.12,OP2,Running
2025-05-14,19:03:01,J1356,155,1581,94.95,6011,1159,8,55.0,OK,None,4.47,38,1.74,OP1,Running
2025-05-14,19:03:31,J1356,92,1582,73.65,6169,336,6,57.5,OK,None,3.08,59,0.69,OP3,Running
2025-05-14,19:04:00,J1356,152,1583,74.04,3279,337,8,60.0,OK,None,2.58,38,1.21,OP1,Running
2025-05-14,19:04:39,J1357,49,1584,87.92,7009,387,2,62.5,NG,Misalignment,2.16,50,1.14,OP3,Running
2025-05-14,19:05:16,J1357,95,1585,69.62,4248,546,4,65.0,OK,None,4.84,39,1.47,OP2,Running
2025-05-14,19:06:19,J1357,45,1586,74.68,5371,372,8,67.5,OK,None,2.14,44,0.94,OP3,Running
2025-05-14,19:06:47,J1357,83,1587,91.0,6337,842,9,70.0,OK,None,2.17,52,0.53,OP1,Running
2025-05-14,19:07:38,J1357,66,1588,88.57,7013,1137,7,72.5,OK,None,0.79,37,2.37,OP1,Running
2025-05-14,19:07:54,J1358,87,1589,90.01,7404,646,5,75.0,OK,None,4.99,64,2.15,OP3,Running
2025-05-14,19:08:47,J1358,125,1590,90.41,4845,523,4,77.5,OK,None,1.71,47,0.76,OP3,Running
2025-05-14,19:09:07,J1358,64,1591,73.85,5177,430,4,80.0,OK,None,4.61,37,1.35,OP1,Running
2025-05-14,19:09:54,J1358,157,1592,93.87,3531,653,9,82.5,OK,None,2.76,39,0.55,OP2,Running
2025-05-14,19:10:42,J1358,137,1593,93.38,4353,1036,8,85.0,OK,None,1.1,37,0.28,OP3,Running
2025-05-14,19:11:14,J1359,61,1594,87.79,6235,1047,5,87.5,OK,None,0.96,63,2.37,OP2,Running
2025-05-14,19:11:38,J1359,69,1595,80.79,3227,1182,8,90.0,OK,None,3.26,55,0.45,OP3,Running
2025-05-14,19:12:25,J1359,65,1596,94.7,7154,361,3,92.5,OK,None,2.85,35,0.46,OP2,Running
2025-05-14,19:12:57,J1359,139,1596,69.77,3723,301,1,95.0,None,None,4.76,41,1.36,OP2,Idle
2025-05-14,19:13:51,J1359,86,1597,86.31,4787,683,2,97.5,OK,None,0.62,40,1.76,OP1,Running
2025-05-14,19:14:06,J1360,51,1598,76.49,3852,709,7,0.0,OK,None,1.58,62,0.93,OP3,Running
2025-05-14,19:14:52,J1360,100,1599,77.08,3960,964,1,2.5,OK,None,3.03,41,0.94,OP3,Running
2025-05-14,19:15:40,J1360,76,1600,87.24,6439,440,8,5.0,OK,None,2.7,45,1.44,OP3,Running
2025-05-14,19:16:22,J1360,74,1601,71.61,6568,508,4,7.5,OK,None,3.18,55,0.55,OP3,Running
2025-05-14,19:17:08,J1360,84,1602,73.22,5311,748,7,10.0,NG,Undercut,2.08,48,0.44,OP1,Running
2025-05-14,19:17:43,J1361,126,1603,68.57,5817,794,7,12.5,OK,None,1.52,53,0.32,OP1,Running
2025-05-14,19:18:21,J1361,115,1603,80.65,4513,1178,8,15.0,None,None,3.93,46,2.45,OP2,Idle
2025-05-14,19:18:41,J1361,75,1604,90.81,3938,845,5,17.5,OK,None,3.81,43,1.4,OP3,Running
2025-05-14,19:19:24,J1361,99,1605,65.72,3377,1015,2,20.0,OK,None,3.0,62,1.72,OP1,Running
2025-05-14,19:19:54,J1361,56,1606,86.95,3813,511,4,22.5,OK,None,4.36,49,1.51,OP1,Running
2025-05-14,19:20:46,J1362,129,1607,94.1,3071,1050,4,25.0,OK,None,2.66,55,0.8,OP3,Running
2025-05-14,19:21:31,J1362,71,1608,84.45,7462,826,8,27.5,OK,None,4.15,63,0.54,OP3,Running
2025-05-14,19:22:08,J1362,78,1609,76.75,5952,922,9,30.0,OK,None,2.47,39,2.23,OP2,Running
2025-05-14,19:22:45,J1362,114,1610,84.21,5747,833,5,32.5,OK,None,2.03,64,2.11,OP2,Running
2025-05-14,19:23:05,J1362,143,1610,72.31,4794,633,4,35.0,None,None,2.03,41,1.62,OP1,Breakdown
2025-05-14,19:23:51,J1363,107,1611,81.47,3683,830,2,37.5,OK,None,1.78,36,1.99,OP2,Running
2025-05-14,19:24:18,J1363,141,1612,65.23,4467,1063,1,40.0,OK,None,4.77,41,0.64,OP2,Running
2025-05-14,19:25:18,J1363,55,1613,81.87,3273,878,6,42.5,OK,None,4.94,62,0.8,OP2,Running
2025-05-14,19:25:36,J1363,55,1614,94.95,3597,582,8,45.0,OK,None,3.82,56,0.23,OP3,Running
2025-05-14,19:26:11,J1363,154,1615,90.1,7422,1012,6,47.5,OK,None,2.04,43,2.01,OP2,Running
2025-05-14,19:27:12,J1364,102,1616,83.9,4087,702,9,50.0,OK,None,2.83,36,2.37,OP1,Running
2025-05-14,19:27:29,J1364,92,1617,83.47,7202,673,9,52.5,NG,Burr,1.11,50,1.94,OP3,Running
2025-05-14,19:28:13,J1364,92,1618,87.49,5939,408,8,55.0,OK,None,0.75,41,2.06,OP2,Running
2025-05-14,19:29:04,J1364,132,1619,88.67,5105,697,5,57.5,OK,None,4.27,35,0.73,OP1,Running
2025-05-14,19:29:40,J1364,97,1620,69.39,3011,1199,8,60.0,OK,None,2.29,53,2.39,OP2,Running
2025-05-14,19:30:13,J1365,145,1621,92.69,3940,695,5,62.5,OK,None,0.66,54,0.35,OP2,Running
2025-05-14,19:30:44,J1365,117,1622,66.87,6397,759,1,65.0,OK,None,1.97,63,0.24,OP3,Running
2025-05-14,19:31:41,J1365,125,1623,84.78,5246,579,1,67.5,NG,Misalignment,4.83,55,0.5,OP2,Running
2025-05-14,19:32:16,J1365,56,1624,87.41,3682,857,5,70.0,OK,None,1.86,39,1.41,OP2,Running
2025-05-14,19:32:34,J1365,118,1625,79.76,5306,1195,7,72.5,OK,None,2.21,50,2.44,OP2,Running
2025-05-14,19:33:15,J1366,69,1626,75.72,4478,1036,10,75.0,OK,None,1.17,43,2.13,OP3,Running
2025-05-14,19:33:56,J1366,70,1627,86.22,4016,547,3,77.5,OK,None,4.04,63,2.28,OP1,Running
2025-05-14,19:34:29,J1366,130,1628,72.01,4665,521,2,80.0,OK,None,0.92,57,1.95,OP3,Running
2025-05-14,19:35:09,J1366,144,1629,74.82,3667,415,3,82.5,OK,None,1.69,44,2.33,OP3,Running
2025-05-14,19:35:45,J1366,99,1630,80.67,3214,760,3,85.0,OK,None,3.12,41,0.24,OP2,Running
2025-05-14,19:36:27,J1367,84,1631,86.93,4456,416,8,87.5,OK,None,2.85,46,0.96,OP3,Running
2025-05-14,19:37:07,J1367,105,1631,75.68,6912,1051,10,90.0,None,None,2.49,51,0.72,OP2,Idle
2025-05-14,19:37:34,J1367,89,1632,82.28,4612,740,4,92.5,OK,None,3.73,44,2.04,OP1,Running
2025-05-14,19:38:23,J1367,57,1633,91.55,5972,1090,6,95.0,OK,None,1.67,55,0.68,OP2,Running
2025-05-14,19:39:08,J1367,159,1634,89.31,5788,694,7,97.5,OK,None,2.51,62,1.75,OP1,Running
2025-05-14,19:39:37,J1368,58,1635,65.2,6381,520,5,0.0,OK,None,3.71,35,1.4,OP3,Running
2025-05-14,19:40:27,J1368,107,1636,68.75,4131,1189,1,2.5,OK,None,0.68,54,2.26,OP2,Running
2025-05-14,19:40:44,J1368,45,1637,70.03,5716,771,10,5.0,OK,None,4.68,41,2.31,OP2,Running
2025-05-14,19:41:48,J1368,58,1638,86.88,5542,1092,2,7.5,OK,None,4.99,41,2.42,OP1,Running
2025-05-14,19:42:11,J1368,99,1638,72.16,4869,569,2,10.0,None,None,2.8,48,1.21,OP3,Idle
2025-05-14,19:42:56,J1369,101,1638,76.09,4983,556,8,12.5,None,None,3.31,63,1.5,OP1,Idle
2025-05-14,19:43:28,J1369,104,1639,76.64,6943,671,9,15.0,OK,None,0.6,59,0.73,OP3,Running
2025-05-14,19:44:05,J1369,52,1639,92.15,3510,972,8,17.5,None,None,4.59,61,1.24,OP1,Idle
2025-05-14,19:44:38,J1369,99,1640,72.64,3156,540,3,20.0,OK,None,1.64,47,0.81,OP3,Running
2025-05-14,19:45:19,J1369,61,1641,73.89,5421,809,4,22.5,NG,Misalignment,1.58,48,0.32,OP3,Running
2025-05-14,19:46:13,J1370,64,1642,71.87,5136,847,2,25.0,OK,None,4.78,55,2.14,OP1,Running
2025-05-14,19:46:28,J1370,106,1643,76.68,3851,602,10,27.5,OK,None,1.21,49,1.42,OP2,Running
2025-05-14,19:47:08,J1370,55,1643,70.83,3915,863,9,30.0,None,None,3.44,46,2.33,OP1,Idle
2025-05-14,19:47:58,J1370,62,1644,80.91,5470,830,1,32.5,OK,None,2.07,60,2.42,OP3,Running
2025-05-14,19:48:22,J1370,105,1645,75.46,4264,834,5,35.0,OK,None,3.29,63,1.43,OP2,Running
2025-05-14,19:49:24,J1371,120,1646,65.56,3173,805,9,37.5,OK,None,4.75,42,0.41,OP2,Running
2025-05-14,19:50:04,J1371,59,1647,75.35,5915,681,4,40.0,NG,Undercut,4.65,58,1.81,OP1,Running
2025-05-14,19:50:32,J1371,51,1648,94.6,6849,406,3,42.5,OK,None,2.43,43,2.16,OP1,Running
2025-05-14,19:51:11,J1371,141,1649,81.04,7458,933,2,45.0,OK,None,3.34,41,2.34,OP1,Running
2025-05-14,19:51:31,J1371,76,1650,68.77,3611,881,1,47.5,OK,None,3.14,64,1.15,OP3,Running
2025-05-14,19:52:10,J1372,94,1651,87.12,6073,982,6,50.0,OK,None,1.57,54,0.99,OP1,Running
2025-05-14,19:53:05,J1372,102,1652,91.14,5498,572,10,52.5,OK,None,3.91,48,2.02,OP3,Running
2025-05-14,19:53:27,J1372,151,1653,88.82,5438,327,4,55.0,OK,None,2.14,55,1.26,OP2,Running
2025-05-14,19:54:29,J1372,69,1654,72.95,6160,549,9,57.5,OK,None,1.31,51,0.41,OP1,Running
2025-05-14,19:55:00,J1372,47,1655,83.77,5195,622,10,60.0,NG,Misalignment,3.64,44,0.49,OP3,Running
2025-05-14,19:55:20,J1373,125,1656,82.02,3236,390,1,62.5,OK,None,4.26,52,0.72,OP2,Running
2025-05-14,19:56:21,J1373,113,1657,93.51,3221,1109,8,65.0,OK,None,1.45,42,0.81,OP3,Running
2025-05-14,19:56:57,J1373,156,1658,86.77,4167,744,10,67.5,NG,Undercut,3.49,64,1.05,OP1,Running
2025-05-14,19:57:37,J1373,127,1659,75.52,6515,383,4,70.0,NG,Undercut,4.29,50,2.13,OP3,Running
2025-05-14,19:58:10,J1373,107,1660,68.14,6364,866,1,72.5,OK,None,4.95,56,0.9,OP1,Running
2025-05-15,18:00:06,J1374,69,1660,77.97,3342,369,1,75.0,None,None,3.89,58,0.63,OP1,Idle
2025-05-15,18:00:49,J1374,151,1661,78.37,5102,414,5,77.5,OK,None,3.42,42,0.34,OP1,Running
2025-05-15,18:01:30,J1374,85,1662,93.49,3092,626,1,80.0,OK,None,0.57,39,1.27,OP3,Running
2025-05-15,18:01:54,J1374,133,1663,81.45,5454,753,6,82.5,OK,None,3.74,44,1.41,OP2,Running
2025-05-15,18:02:46,J1374,140,1664,88.76,4941,796,5,85.0,OK,None,3.78,51,0.91,OP3,Running
2025-05-15,18:03:33,J1375,110,1665,80.52,4608,558,10,87.5,OK,None,4.08,50,0.85,OP1,Running
2025-05-15,18:03:50,J1375,133,1666,94.03,5726,396,5,90.0,OK,None,3.38,36,1.61,OP1,Running
2025-05-15,18:04:29,J1375,144,1667,66.14,6266,1198,5,92.5,OK,None,2.38,63,0.28,OP1,Running
2025-05-15,18:05:09,J1375,144,1668,93.91,3537,990,8,95.0,NG,Undercut,1.0,58,2.18,OP1,Running
2025-05-15,18:05:54,J1375,46,1669,69.54,5130,481,2,97.5,OK,None,3.92,40,1.91,OP3,Running
2025-05-15,18:06:20,J1376,143,1670,79.37,5882,1114,4,0.0,OK,None,3.69,39,0.75,OP2,Running
2025-05-15,18:07:07,J1376,104,1671,78.78,5742,1008,8,2.5,OK,None,1.32,55,2.42,OP1,Running
2025-05-15,18:07:41,J1376,90,1672,65.2,4928,578,7,5.0,OK,None,2.34,61,0.43,OP1,Running
2025-05-15,18:08:39,J1376,58,1673,70.45,4407,781,10,7.5,OK,None,0.9,45,2.08,OP2,Running
2025-05-15,18:09:12,J1376,117,1674,86.99,5184,500,8,10.0,OK,None,1.31,53,1.72,OP1,Running
2025-05-15,18:09:48,J1377,108,1674,67.37,4822,522,8,12.5,None,None,1.89,51,2.42,OP3,Idle
2025-05-15,18:10:22,J1377,113,1675,87.45,6924,590,1,15.0,OK,None,3.46,36,1.82,OP1,Running
2025-05-15,18:10:55,J1377,84,1675,76.65,4104,443,4,17.5,None,None,1.58,58,1.95,OP1,Idle
2025-05-15,18:11:29,J1377,53,1676,74.62,4202,737,2,20.0,OK,None,0.91,43,2.23,OP1,Running
2025-05-15,18:12:05,J1377,81,1677,90.57,3998,1130,4,22.5,OK,None,4.29,49,1.35,OP1,Running
2025-05-15,18:12:47,J1378,79,1678,85.13,3357,919,7,25.0,OK,None,2.85,51,0.21,OP3,Running
2025-05-15,18:13:46,J1378,49,1679,68.05,7051,1031,2,27.5,OK,None,3.65,56,2.33,OP1,Running
2025-05-15,18:14:07,J1378,60,1680,81.77,7483,834,4,30.0,OK,None,3.29,60,0.65,OP3,Running
2025-05-15,18:14:53,J1378,51,1680,90.02,4779,419,6,32.5,None,None,0.73,44,1.3,OP3,Breakdown
