Timestamp,Mode,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Wear (%),Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Part Status,Machine Status,Confidence,Defect Types
2025-06-19 12:29:41,batch,45,650,68.62,7448,664,57.5,2.12,42,0.55,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,87,2335,65.7,4124,520,40.0,4.16,50,2.48,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,106,651,88.35,6224,1165,60.0,4.46,47,0.29,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,130,2336,72.67,6757,592,42.5,1.87,46,1.12,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,46,652,87.81,7373,401,62.5,4.7,35,2.37,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,113,2337,85.03,6128,1096,45.0,1.8,39,0.33,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,52,653,87.38,3280,363,65.0,3.27,63,0.35,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,123,2338,81.86,3093,1144,47.5,1.16,42,1.08,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,47,654,65.18,5154,1004,67.5,4.26,61,2.1,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,74,2339,94.96,6964,751,50.0,1.67,61,0.93,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,156,655,94.48,5281,401,70.0,1.19,46,1.44,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,55,2340,94.78,3557,614,52.5,2.6,59,0.96,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,144,656,80.36,5537,1147,72.5,3.64,46,2.44,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,99,2341,81.63,6187,335,55.0,2.42,56,1.47,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,70,656,68.24,6763,579,75.0,3.45,49,0.26,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,115,2342,74.69,3456,334,57.5,1.91,56,1.16,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,141,657,90.45,3035,812,77.5,1.44,55,0.63,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,101,2343,74.24,4681,1096,60.0,1.19,36,2.1,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,79,658,83.95,6173,924,80.0,4.0,42,1.37,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,139,2344,87.4,4870,1014,62.5,4.69,38,1.34,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,159,658,66.18,3360,1028,82.5,1.82,39,1.51,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,141,2345,81.26,3649,364,65.0,2.32,52,1.89,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,72,659,94.53,5253,908,85.0,2.54,62,2.34,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,146,2346,65.15,3661,322,67.5,3.22,41,2.22,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,81,659,74.24,4117,900,87.5,0.57,52,0.79,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,82,2347,68.8,6629,433,70.0,2.16,48,1.12,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,151,660,76.64,7400,950,90.0,4.66,54,2.42,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,156,2348,84.21,3395,481,72.5,4.24,54,2.49,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,129,661,68.84,6182,1176,92.5,1.04,45,2.34,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,50,2349,80.45,4336,319,75.0,0.52,37,0.33,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,136,662,94.02,6006,1159,95.0,2.28,63,1.96,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,113,2350,75.11,4505,635,77.5,2.46,60,0.66,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,85,663,66.7,5894,868,97.5,2.0,41,1.64,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,134,2351,82.32,7238,354,80.0,1.0,50,1.88,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,133,663,93.08,5936,931,0.0,2.06,37,1.66,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,117,2352,77.78,6628,1022,82.5,3.8,35,1.39,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,92,664,65.58,4074,543,2.5,0.99,37,1.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,119,2353,80.15,6921,620,85.0,0.71,48,2.01,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,52,665,81.67,6521,999,5.0,1.81,47,0.26,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,62,2354,84.28,3546,866,87.5,4.23,41,2.22,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,72,2355,92.55,3955,965,90.0,1.68,60,2.17,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,123,665,75.03,3976,518,7.5,1.69,44,0.29,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,129,2356,74.87,5007,920,92.5,3.89,37,2.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,130,666,73.87,7085,1185,10.0,2.61,48,0.3,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,51,2357,93.64,6142,637,95.0,3.15,47,0.34,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,80,666,88.43,3725,658,12.5,2.05,49,0.34,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,81,2358,75.79,5591,399,97.5,3.29,59,0.26,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,134,667,73.87,7251,946,15.0,4.6,42,2.47,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,158,2359,91.12,4467,674,0.0,3.28,64,1.45,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,109,667,72.33,7238,1129,17.5,4.31,41,1.92,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,87,2360,93.69,4887,909,2.5,1.88,54,0.28,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,45,668,84.01,5686,1110,20.0,2.69,43,1.26,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,134,2361,86.0,6868,315,5.0,4.72,38,2.31,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,105,669,87.73,5074,761,22.5,1.67,43,1.43,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,124,2362,68.16,4817,355,7.5,4.56,42,1.98,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,90,670,90.14,7124,641,25.0,2.19,41,1.75,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,66,2363,72.2,5305,398,10.0,2.34,47,1.94,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,150,671,86.26,7234,699,27.5,0.8,58,2.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,109,2364,81.48,5272,595,12.5,3.42,38,2.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,155,672,84.08,3199,370,30.0,2.92,50,1.86,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,80,2365,88.99,4300,722,15.0,3.55,54,1.02,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,45,673,93.26,5358,1134,32.5,2.97,60,1.33,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,97,2366,66.64,4390,704,17.5,1.8,54,1.07,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,115,674,68.33,5150,1070,35.0,3.25,58,0.83,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,86,2367,83.68,3939,430,20.0,3.15,39,0.75,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,72,675,93.76,5887,323,37.5,4.48,46,2.05,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,147,2368,70.17,5664,628,22.5,4.4,50,1.24,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,151,676,72.81,5548,471,40.0,3.81,48,0.71,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,88,2368,84.61,4681,594,25.0,4.74,42,0.59,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,116,677,82.64,3904,1017,42.5,0.52,59,0.51,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,84,2368,74.85,5892,1034,27.5,3.62,35,2.04,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,70,678,80.32,5166,435,45.0,3.64,38,1.15,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,115,2368,78.07,5997,968,30.0,4.41,61,1.67,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,97,679,77.67,4799,1002,47.5,4.83,41,1.61,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,120,2369,91.27,5853,1090,32.5,1.87,49,0.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,97,679,91.83,6317,327,50.0,3.82,63,1.88,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,89,2370,76.44,6644,633,35.0,0.78,41,0.24,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,54,680,80.14,5309,770,52.5,3.89,63,0.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,118,2371,91.47,4241,582,37.5,2.77,63,0.88,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,53,681,76.44,5076,341,55.0,2.55,56,1.08,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,137,2372,65.03,5672,1048,40.0,1.66,44,0.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,159,682,93.76,4501,464,57.5,2.44,55,0.96,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,57,2373,67.74,4069,1189,42.5,3.58,36,1.47,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,118,683,84.43,6183,1160,60.0,1.68,64,0.93,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,74,2374,78.56,3652,911,45.0,0.56,59,1.19,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,96,684,78.21,6846,545,62.5,3.11,50,1.65,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,128,2375,83.66,4279,740,47.5,2.86,53,0.44,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,116,685,70.5,4855,890,65.0,2.53,48,1.05,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,102,2376,85.17,4328,474,50.0,4.1,41,1.6,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,116,686,72.67,3362,406,67.5,0.84,52,2.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,85,2377,81.28,5204,770,52.5,3.45,36,1.53,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,123,687,81.87,7000,911,70.0,2.08,46,2.38,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,129,2378,76.98,4652,497,55.0,0.78,57,1.48,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,153,688,65.95,3235,760,72.5,2.91,59,1.13,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,105,2379,75.71,3963,1164,57.5,3.63,36,0.66,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,142,689,72.52,3563,604,75.0,2.45,63,2.1,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,70,2380,85.22,5182,717,60.0,3.12,50,1.42,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,149,690,67.28,4431,578,77.5,0.97,43,2.02,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,155,2381,66.27,5406,777,62.5,0.88,43,2.19,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,97,691,81.76,4121,450,80.0,3.12,50,0.74,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,150,2382,84.38,6073,502,65.0,2.65,47,1.82,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,45,692,92.73,7348,597,82.5,1.59,53,0.62,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,64,2383,92.03,4006,607,67.5,1.4,59,2.2,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,118,692,92.05,5640,462,85.0,4.33,39,1.54,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,112,2384,87.6,6148,728,70.0,3.33,44,1.2,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,92,693,92.54,7097,947,87.5,1.81,39,2.16,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,137,2385,86.48,5154,967,72.5,0.75,37,1.98,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,117,694,94.05,5423,501,90.0,4.91,52,1.9,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,110,2386,65.99,3114,453,75.0,1.83,50,1.91,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,62,695,66.41,4087,510,92.5,4.41,42,1.94,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,63,2387,65.86,4732,467,77.5,2.21,50,1.89,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,136,696,92.04,4900,1080,95.0,3.17,51,1.52,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,95,2388,87.96,6669,808,80.0,2.51,60,2.15,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,156,697,67.36,5633,888,97.5,1.97,44,1.1,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,75,2389,74.88,6318,414,82.5,0.74,41,1.24,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,121,698,89.89,5655,395,0.0,4.88,41,0.7,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,113,2390,76.92,5177,335,85.0,0.68,36,1.61,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,101,699,76.2,4499,782,2.5,4.85,39,1.47,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,53,2391,76.78,3391,456,87.5,1.44,53,1.88,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,144,700,77.41,4519,338,5.0,4.81,50,1.12,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,89,2392,66.01,5332,486,90.0,0.63,36,1.57,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,68,701,83.05,5498,1017,7.5,2.47,52,0.28,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,54,2393,77.81,4120,647,92.5,2.58,62,0.56,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,157,702,88.61,5074,1134,10.0,2.69,43,0.31,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,106,2394,86.5,6556,549,95.0,4.21,54,1.91,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,147,703,85.86,3576,783,12.5,1.16,58,1.56,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,137,704,67.45,5931,799,15.0,3.65,55,2.31,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,116,2395,87.44,5303,553,97.5,2.09,35,2.28,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:41,batch,91,705,77.81,3219,376,17.5,3.64,51,0.36,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,75,2396,90.56,4084,797,0.0,3.01,60,1.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,99,705,92.05,6029,301,20.0,0.56,35,1.53,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,153,2397,81.54,4967,976,2.5,2.7,45,0.78,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,154,705,93.78,5844,405,22.5,3.8,38,1.17,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,84,2398,75.98,3249,482,5.0,0.61,35,1.4,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,158,706,90.48,3012,351,25.0,4.04,60,1.22,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,126,2399,81.33,3417,559,7.5,3.63,62,1.06,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,112,707,83.15,4238,365,27.5,4.96,44,2.35,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,143,2400,81.98,6220,882,10.0,2.87,59,0.24,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,155,708,79.87,6821,791,30.0,4.44,35,2.13,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,158,2401,92.6,6118,756,12.5,4.68,43,0.84,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,91,709,88.48,5487,681,32.5,2.51,62,0.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:41,batch,140,2402,90.27,3586,472,15.0,2.74,37,0.88,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:41,batch,73,710,65.43,6726,888,35.0,1.43,52,2.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:41,batch,122,2403,74.8,3788,1160,17.5,3.52,61,0.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
